month,borough,day_type,trip_type,route_id,actual_number_of_buses,scheduled_number_of_buses,service_delivered
2018-08,Bronx,2,LCL/LTD,BX22,174,184,0.945652174
2018-08,Bronx,2,LCL/LTD,BX23,80,80,1
2018-08,Bronx,2,LCL/LTD,BX24,80,80,1
2018-08,Bronx,2,LCL/LTD,BX26,136,140,0.971428571
2018-08,Bronx,2,LCL/LTD,BX27,174,168,1.035714286
2018-08,Bronx,2,LCL/LTD,BX28,120,120,1
2018-08,Bronx,2,LCL/LTD,BX29,101,100,1.01
2018-08,Bronx,2,LCL/LTD,BX3,275,276,0.996376812
2018-08,Bronx,2,LCL/LTD,BX30,129,132,0.977272727
2018-08,Bronx,2,LCL/LTD,BX31,119,120,0.991666667
2018-08,Bronx,2,LCL/LTD,BX32,75,76,0.986842105
2018-08,Bronx,2,LCL/LTD,BX33,78,76,1.026315789
2018-08,Bronx,2,LCL/LTD,BX34,104,104,1
2018-08,Bronx,2,LCL/LTD,BX35,254,260,0.976923077
2018-08,Bronx,2,LCL/LTD,BX36,334,340,0.982352941
2018-08,Bronx,2,LCL/LTD,BX38,109,112,0.973214286
2018-08,Bronx,2,LCL/LTD,BX39,177,184,0.961956522
2018-08,Bronx,2,LCL/LTD,BX4,98,104,0.942307692
2018-08,Bronx,2,LCL/LTD,BX40,105,104,1.009615385
2018-08,Bronx,2,LCL/LTD,BX41,186,192,0.96875
2018-08,Bronx,2,LCL/LTD,BX42,108,116,0.931034483
2018-08,Bronx,2,LCL/LTD,BX46,56,56,1
2018-08,Bronx,2,LCL/LTD,BX4A,95,92,1.032608696
2018-08,Bronx,2,LCL/LTD,BX5,192,192,1
2018-08,Bronx,2,LCL/LTD,BX6,382,384,0.994791667
2018-08,Bronx,2,LCL/LTD,BX7,214,208,1.028846154
2018-08,Bronx,2,LCL/LTD,BX8,80,80,1
2018-08,Bronx,2,LCL/LTD,BX9,263,272,0.966911765
2018-08,Bronx,1,SBS,SBS12,1410,1449,0.973084886
2018-08,Bronx,1,SBS,SBS41,898,920,0.976086957
2018-08,Bronx,1,SBS,SBS6,753,759,0.992094862
2018-08,Bronx,2,SBS,SBS12,405,416,0.973557692
2018-08,Bronx,2,SBS,SBS41,204,208,0.980769231
2018-08,Bronx,2,SBS,SBS6,202,204,0.990196078
2018-08,Brooklyn,1,EXP,BM1,668,667,1.00149925
2018-08,Brooklyn,1,EXP,BM2,529,529,1
2018-08,Brooklyn,1,EXP,BM3,471,483,0.97515528
2018-08,Brooklyn,1,EXP,BM4,451,437,1.032036613
2018-08,Brooklyn,1,EXP,BM5,294,299,0.983277592
2018-08,Brooklyn,1,EXP,X27,772,805,0.959006211
2018-08,Brooklyn,1,EXP,X28,741,759,0.976284585
2018-08,Brooklyn,1,EXP,X37,636,644,0.98757764
2018-08,Brooklyn,1,EXP,X38,582,575,1.012173913
2018-08,Brooklyn,2,EXP,BM1,18,20,0.9
2018-08,Brooklyn,2,EXP,BM2,16,16,1
2018-08,Brooklyn,2,EXP,BM3,20,20,1
2018-08,Brooklyn,2,EXP,BM4,20,20,1
2018-08,Brooklyn,2,EXP,BM5,19,20,0.95
2018-08,Brooklyn,2,EXP,X27,76,72,1.055555556
2018-08,Brooklyn,2,EXP,X28,63,64,0.984375
2018-08,Brooklyn,1,LCL/LTD,B1,910,926,0.982721382
2018-08,Brooklyn,1,LCL/LTD,B100,1216,1242,0.979066023
2018-08,Brooklyn,1,LCL/LTD,B103,1954,1955,0.999488491
2018-08,Brooklyn,1,LCL/LTD,B11,706,690,1.023188406
2018-08,Brooklyn,1,LCL/LTD,B12,955,989,0.96562184
2018-08,Brooklyn,1,LCL/LTD,B13,608,621,0.979066023
2018-08,Brooklyn,1,LCL/LTD,B14,573,575,0.996521739
2018-08,Brooklyn,1,LCL/LTD,B15,986,989,0.996966633
2018-08,Brooklyn,1,LCL/LTD,B16,451,460,0.980434783
2018-08,Brooklyn,1,LCL/LTD,B17,1247,1288,0.968167702
2018-08,Brooklyn,1,LCL/LTD,B2,512,552,0.927536232
2018-08,Brooklyn,1,LCL/LTD,B20,768,759,1.011857708
2018-08,Brooklyn,1,LCL/LTD,B24,335,335,1
2018-08,Brooklyn,1,LCL/LTD,B25,758,759,0.998682477
2018-08,Brooklyn,1,LCL/LTD,B26,865,874,0.989702517
2018-08,Brooklyn,1,LCL/LTD,B3,540,552,0.97826087
2018-08,Brooklyn,1,LCL/LTD,B31,602,644,0.934782609
2018-08,Brooklyn,1,LCL/LTD,B32,259,253,1.023715415
2018-08,Brooklyn,1,LCL/LTD,B35,2032,2093,0.970855232
2018-08,Brooklyn,1,LCL/LTD,B36,1155,1173,0.984654731
2018-08,Brooklyn,1,LCL/LTD,B37,349,368,0.948369565
2018-08,Brooklyn,1,LCL/LTD,B38,1801,1817,0.991194276
2018-08,Brooklyn,1,LCL/LTD,B4,469,460,1.019565217
2018-08,Brooklyn,1,LCL/LTD,B41,1837,1886,0.974019088
2018-08,Brooklyn,1,LCL/LTD,B43,711,736,0.966032609
2018-08,Brooklyn,1,LCL/LTD,B44,786,759,1.035573123
2018-08,Brooklyn,1,LCL/LTD,B45,625,598,1.045150502
2018-08,Brooklyn,1,LCL/LTD,B46,1304,1403,0.929436921
2018-08,Brooklyn,1,LCL/LTD,B47,722,736,0.980978261
2018-08,Brooklyn,1,LCL/LTD,B48,414,437,0.947368421
2018-08,Brooklyn,1,LCL/LTD,B49,698,713,0.978962132
2018-08,Brooklyn,1,LCL/LTD,B52,924,943,0.979851538
2018-08,Brooklyn,1,LCL/LTD,B54,863,874,0.987414188
2018-08,Brooklyn,1,LCL/LTD,B57,465,473,0.983086681
2018-08,Brooklyn,1,LCL/LTD,B6,1837,1886,0.974019088
2018-08,Brooklyn,1,LCL/LTD,B60,678,693,0.978354978
2018-08,Brooklyn,1,LCL/LTD,B61,670,690,0.971014493
2018-08,Brooklyn,1,LCL/LTD,B62,486,506,0.960474308
2018-08,Brooklyn,1,LCL/LTD,B63,690,690,1
2018-08,Brooklyn,1,LCL/LTD,B64,526,529,0.994328922
2018-08,Brooklyn,1,LCL/LTD,B65,509,529,0.962192817
2018-08,Brooklyn,1,LCL/LTD,B67,481,483,0.995859213
2018-08,Brooklyn,1,LCL/LTD,B68,827,851,0.971797885
2018-08,Brooklyn,1,LCL/LTD,B69,478,483,0.989648033
2018-08,Brooklyn,1,LCL/LTD,B7,467,460,1.015217391
2018-08,Brooklyn,1,LCL/LTD,B70,597,621,0.961352657
2018-08,Brooklyn,1,LCL/LTD,B74,848,851,0.996474736
2018-08,Brooklyn,1,LCL/LTD,B8,1094,1104,0.990942029
2018-08,Brooklyn,1,LCL/LTD,B82,1537,1541,0.997404283
2018-08,Brooklyn,1,LCL/LTD,B83,885,920,0.961956522
2018-08,Brooklyn,1,LCL/LTD,B84,229,230,0.995652174
2018-08,Brooklyn,1,LCL/LTD,B9,731,759,0.963109354
2018-08,Brooklyn,2,LCL/LTD,B1,240,240,1
2018-08,Brooklyn,2,LCL/LTD,B100,90,96,0.9375
2018-08,Brooklyn,2,LCL/LTD,B103,227,220,1.031818182
2018-08,Brooklyn,2,LCL/LTD,B11,136,140,0.971428571
2018-08,Brooklyn,2,LCL/LTD,B12,242,248,0.975806452
2018-08,Brooklyn,2,LCL/LTD,B13,88,88,1
2018-08,Brooklyn,2,LCL/LTD,B14,131,128,1.0234375
2018-08,Brooklyn,2,LCL/LTD,B15,280,284,0.985915493
2018-08,Brooklyn,2,LCL/LTD,B16,118,116,1.017241379
2018-08,Brooklyn,2,LCL/LTD,B17,179,196,0.913265306
2018-08,Brooklyn,2,LCL/LTD,B2,120,120,1
2018-08,Brooklyn,2,LCL/LTD,B20,119,120,0.991666667
2018-08,Brooklyn,2,LCL/LTD,B24,78,80,0.975
2018-08,Brooklyn,2,LCL/LTD,B25,193,196,0.984693878
2018-08,Brooklyn,2,LCL/LTD,B26,206,212,0.971698113
2018-08,Brooklyn,2,LCL/LTD,B3,248,256,0.96875
2018-08,Brooklyn,2,LCL/LTD,B31,117,120,0.975
2018-08,Brooklyn,2,LCL/LTD,B32,80,80,1
2018-08,Brooklyn,2,LCL/LTD,B35,441,448,0.984375
2018-08,Brooklyn,2,LCL/LTD,B36,156,160,0.975
2018-08,Brooklyn,2,LCL/LTD,B37,80,80,1
2018-08,Brooklyn,2,LCL/LTD,B38,308,316,0.974683544
2018-08,Brooklyn,2,LCL/LTD,B4,103,104,0.990384615
2018-08,Brooklyn,2,LCL/LTD,B41,456,476,0.957983193
2018-08,Brooklyn,2,LCL/LTD,B43,136,144,0.944444444
2018-08,Brooklyn,2,LCL/LTD,B44,232,244,0.950819672
2018-08,Brooklyn,2,LCL/LTD,B45,135,136,0.992647059
2018-08,Brooklyn,2,LCL/LTD,B46,293,304,0.963815789
2018-08,Brooklyn,2,LCL/LTD,B47,140,140,1
2018-08,Brooklyn,2,LCL/LTD,B48,104,108,0.962962963
2018-08,Brooklyn,2,LCL/LTD,B49,148,148,1
2018-08,Brooklyn,2,LCL/LTD,B52,192,204,0.941176471
2018-08,Brooklyn,2,LCL/LTD,B54,150,152,0.986842105
2018-08,Brooklyn,2,LCL/LTD,B57,126,128,0.984375
2018-08,Brooklyn,2,LCL/LTD,B6,373,376,0.992021277
2018-08,Brooklyn,2,LCL/LTD,B60,121,120,1.008333333
2018-08,Brooklyn,2,LCL/LTD,B61,162,168,0.964285714
2018-08,Brooklyn,2,LCL/LTD,B62,140,148,0.945945946
2018-08,Brooklyn,2,LCL/LTD,B63,163,160,1.01875
2018-08,Brooklyn,2,LCL/LTD,B64,154,156,0.987179487
2018-08,Brooklyn,2,LCL/LTD,B65,103,108,0.953703704
2018-08,Brooklyn,2,LCL/LTD,B67,80,80,1
2018-08,Brooklyn,2,LCL/LTD,B68,222,224,0.991071429
2018-08,Brooklyn,2,LCL/LTD,B69,72,72,1
2018-08,Brooklyn,2,LCL/LTD,B7,103,104,0.990384615
2018-08,Brooklyn,2,LCL/LTD,B70,106,108,0.981481481
2018-08,Brooklyn,2,LCL/LTD,B74,156,160,0.975
2018-08,Brooklyn,2,LCL/LTD,B8,193,192,1.005208333
2018-08,Brooklyn,2,LCL/LTD,B82,247,252,0.98015873
2018-08,Brooklyn,2,LCL/LTD,B83,163,172,0.947674419
2018-08,Brooklyn,2,LCL/LTD,B84,39,40,0.975
2018-08,Brooklyn,2,LCL/LTD,B9,201,200,1.005
2018-08,Brooklyn,1,SBS,SB44,951,1012,0.93972332
2018-08,Brooklyn,1,SBS,SBS46,2278,2300,0.990434783
2018-08,Brooklyn,2,SBS,SB44,218,228,0.956140351
2018-08,Brooklyn,2,SBS,SBS46,324,328,0.987804878
2018-08,Manhattan,1,LCL/LTD,M1,1253,1288,0.972826087
2018-08,Manhattan,1,LCL/LTD,M10,665,667,0.997001499
2018-08,Manhattan,1,LCL/LTD,M100,911,920,0.990217391
2018-08,Manhattan,1,LCL/LTD,M101,783,805,0.972670807
2018-08,Manhattan,1,LCL/LTD,M102,557,575,0.968695652
2018-08,Manhattan,1,LCL/LTD,M103,536,552,0.971014493
2018-08,Manhattan,1,LCL/LTD,M104,630,644,0.97826087
2018-08,Manhattan,1,LCL/LTD,M106,467,460,1.015217391
2018-08,Manhattan,1,LCL/LTD,M11,633,644,0.982919255
2018-08,Manhattan,1,LCL/LTD,M116,894,897,0.996655518
2018-08,Manhattan,1,LCL/LTD,M12,229,230,0.995652174
2018-08,Manhattan,1,LCL/LTD,M14A,336,322,1.043478261
2018-08,Manhattan,1,LCL/LTD,M14D,1499,1587,0.944549464
2018-08,Manhattan,1,LCL/LTD,M15,770,782,0.984654731
2018-08,Manhattan,1,LCL/LTD,M2,819,874,0.937070938
2018-08,Manhattan,1,LCL/LTD,M20,375,391,0.959079284
2018-08,Manhattan,1,LCL/LTD,M21,398,414,0.961352657
2018-08,Manhattan,1,LCL/LTD,M22,525,529,0.992438563
2018-08,Manhattan,1,LCL/LTD,M3,632,621,1.017713366
2018-08,Manhattan,1,LCL/LTD,M31,821,851,0.964747356
2018-08,Manhattan,1,LCL/LTD,M4,1122,1150,0.975652174
2018-08,Manhattan,1,LCL/LTD,M42,1247,1288,0.968167702
2018-08,Manhattan,1,LCL/LTD,M5,761,851,0.894242068
2018-08,Manhattan,1,LCL/LTD,M50,446,460,0.969565217
2018-08,Manhattan,1,LCL/LTD,M55,427,460,0.92826087
2018-08,Manhattan,1,LCL/LTD,M57,622,644,0.965838509
2018-08,Manhattan,1,LCL/LTD,M66,1364,1403,0.972202423
2018-08,Manhattan,1,LCL/LTD,M7,777,805,0.965217391
2018-08,Manhattan,1,LCL/LTD,M72,667,667,1
2018-08,Manhattan,1,LCL/LTD,M8,462,483,0.956521739
2018-08,Manhattan,1,LCL/LTD,M9,645,667,0.967016492
2018-08,Manhattan,1,LCL/LTD,M96,1738,1840,0.944565217
2018-08,Manhattan,1,LCL/LTD,M98,488,483,1.010351967
2018-08,Manhattan,2,LCL/LTD,M1,174,180,0.966666667
2018-08,Manhattan,2,LCL/LTD,M10,176,180,0.977777778
2018-08,Manhattan,2,LCL/LTD,M100,182,180,1.011111111
2018-08,Manhattan,2,LCL/LTD,M101,240,244,0.983606557
2018-08,Manhattan,2,LCL/LTD,M102,176,176,1
2018-08,Manhattan,2,LCL/LTD,M103,173,176,0.982954545
2018-08,Manhattan,2,LCL/LTD,M104,312,312,1
2018-08,Manhattan,2,LCL/LTD,M106,59,56,1.053571429
2018-08,Manhattan,2,LCL/LTD,M11,169,176,0.960227273
2018-08,Manhattan,2,LCL/LTD,M116,167,180,0.927777778
2018-08,Manhattan,2,LCL/LTD,M12,80,80,1
2018-08,Manhattan,2,LCL/LTD,M14A,171,176,0.971590909
2018-08,Manhattan,2,LCL/LTD,M14D,275,280,0.982142857
2018-08,Manhattan,2,LCL/LTD,M15,201,212,0.948113208
2018-08,Manhattan,2,LCL/LTD,M2,217,232,0.935344828
2018-08,Manhattan,2,LCL/LTD,M20,95,96,0.989583333
2018-08,Manhattan,2,LCL/LTD,M21,80,80,1
2018-08,Manhattan,2,LCL/LTD,M22,102,104,0.980769231
2018-08,Manhattan,2,LCL/LTD,M3,179,184,0.972826087
2018-08,Manhattan,2,LCL/LTD,M31,174,176,0.988636364
2018-08,Manhattan,2,LCL/LTD,M4,191,196,0.974489796
2018-08,Manhattan,2,LCL/LTD,M42,189,188,1.005319149
2018-08,Manhattan,2,LCL/LTD,M5,154,164,0.93902439
2018-08,Manhattan,2,LCL/LTD,M50,79,80,0.9875
2018-08,Manhattan,2,LCL/LTD,M55,143,148,0.966216216
2018-08,Manhattan,2,LCL/LTD,M57,148,140,1.057142857
2018-08,Manhattan,2,LCL/LTD,M66,177,180,0.983333333
2018-08,Manhattan,2,LCL/LTD,M7,232,240,0.966666667
2018-08,Manhattan,2,LCL/LTD,M72,116,116,1
2018-08,Manhattan,2,LCL/LTD,M8,72,72,1
2018-08,Manhattan,2,LCL/LTD,M9,102,104,0.980769231
2018-08,Manhattan,2,LCL/LTD,M96,246,240,1.025
2018-08,Manhattan,1,SBS,M34,715,713,1.002805049
2018-08,Manhattan,1,SBS,M34A,725,736,0.985054348
2018-08,Manhattan,1,SBS,SB79,1370,1380,0.992753623
2018-08,Manhattan,1,SBS,SBS15,1533,1564,0.980179028
2018-08,Manhattan,1,SBS,SBS23,936,943,0.992576882
2018-08,Manhattan,1,SBS,SBS60,828,828,1
2018-08,Manhattan,1,SBS,SBS86,1634,1656,0.986714976
2018-08,Manhattan,2,SBS,M34,111,112,0.991071429
2018-08,Manhattan,2,SBS,M34A,115,112,1.026785714
2018-08,Manhattan,2,SBS,SB79,245,252,0.972222222
2018-08,Manhattan,2,SBS,SBS15,236,240,0.983333333
2018-08,Manhattan,2,SBS,SBS23,198,200,0.99
2018-08,Manhattan,2,SBS,SBS60,228,236,0.966101695
2018-08,Manhattan,2,SBS,SBS86,288,292,0.98630137
2018-08,Queens,1,EXP,QM1,257,276,0.93115942
2018-08,Queens,1,EXP,QM10,225,230,0.97826087
2018-08,Queens,1,EXP,QM11,365,368,0.991847826
2018-08,Queens,1,EXP,QM12,257,276,0.93115942
2018-08,Queens,1,EXP,QM15,706,736,0.95923913
2018-08,Queens,1,EXP,QM17,304,322,0.944099379
2018-08,Queens,1,EXP,QM18,186,184,1.010869565
2018-08,Queens,1,EXP,QM2,455,460,0.989130435
2018-08,Queens,1,EXP,QM20,527,529,0.996219282
2018-08,Queens,1,EXP,QM21,215,207,1.038647343
2018-08,Queens,1,EXP,QM24,134,138,0.971014493
2018-08,Queens,1,EXP,QM25,138,138,1
2018-08,Queens,1,EXP,QM31,252,253,0.996047431
2018-08,Queens,1,EXP,QM32,388,391,0.992327366
2018-08,Queens,1,EXP,QM34,230,230,1
2018-08,Queens,1,EXP,QM35,385,391,0.984654731
2018-08,Queens,1,EXP,QM36,207,207,1
2018-08,Queens,1,EXP,QM4,293,299,0.97993311
2018-08,Queens,1,EXP,QM40,225,230,0.97826087
2018-08,Queens,1,EXP,QM42,226,230,0.982608696
2018-08,Queens,1,EXP,QM44,207,207,1
2018-08,Queens,1,EXP,QM5,568,575,0.987826087
2018-08,Queens,1,EXP,QM6,350,368,0.951086957
2018-08,Queens,1,EXP,QM7,470,483,0.973084886
2018-08,Queens,1,EXP,QM8,221,230,0.960869565
2018-08,Queens,1,EXP,X63,444,437,1.016018307
2018-08,Queens,1,EXP,X64,230,230,1
2018-08,Queens,1,EXP,X68,369,368,1.002717391
2018-08,Queens,2,EXP,QM15,19,24,0.791666667
2018-08,Queens,2,EXP,QM2,35,36,0.972222222
2018-08,Queens,2,EXP,QM4,33,40,0.825
2018-08,Queens,2,EXP,QM5,36,36,1
2018-08,Queens,2,EXP,QM6,36,36,1
2018-08,Queens,1,LCL/LTD,Q1,737,736,1.001358696
2018-08,Queens,1,LCL/LTD,Q10,1363,1472,0.925951087
2018-08,Queens,1,LCL/LTD,Q100,506,506,1
2018-08,Queens,1,LCL/LTD,Q101,522,552,0.945652174
2018-08,Queens,1,LCL/LTD,Q102,371,391,0.948849105
2018-08,Queens,1,LCL/LTD,Q103,370,368,1.005434783
2018-08,Queens,1,LCL/LTD,Q104,323,322,1.00310559
2018-08,Queens,1,LCL/LTD,Q11,646,644,1.00310559
2018-08,Queens,1,LCL/LTD,Q110,695,759,0.915678524
2018-08,Queens,1,LCL/LTD,Q111,1575,1679,0.938058368
2018-08,Queens,1,LCL/LTD,Q112,767,805,0.952795031
2018-08,Queens,1,LCL/LTD,Q113,417,483,0.863354037
2018-08,Queens,1,LCL/LTD,Q114,433,460,0.941304348
2018-08,Queens,1,LCL/LTD,Q12,1204,1219,0.987694832
2018-08,Queens,1,LCL/LTD,Q13,832,851,0.977673325
2018-08,Queens,1,LCL/LTD,Q15,454,460,0.986956522
2018-08,Queens,1,LCL/LTD,Q15A,447,460,0.97173913
2018-08,Queens,1,LCL/LTD,Q16,784,805,0.973913043
2018-08,Queens,1,LCL/LTD,Q17,1597,1610,0.991925466
2018-08,Queens,1,LCL/LTD,Q18,760,759,1.001317523
2018-08,Queens,1,LCL/LTD,Q19,393,391,1.00511509
2018-08,Queens,1,LCL/LTD,Q2,947,943,1.004241782
2018-08,Queens,1,LCL/LTD,Q20A,469,460,1.019565217
2018-08,Queens,1,LCL/LTD,Q20B,412,391,1.05370844
2018-08,Queens,1,LCL/LTD,Q21,231,230,1.004347826
2018-08,Queens,1,LCL/LTD,Q22,730,736,0.991847826
2018-08,Queens,1,LCL/LTD,Q23,937,943,0.993637328
2018-08,Queens,1,LCL/LTD,Q24,690,713,0.967741935
2018-08,Queens,1,LCL/LTD,Q25,1498,1541,0.972096042
2018-08,Queens,1,LCL/LTD,Q26,596,598,0.996655518
2018-08,Queens,1,LCL/LTD,Q27,2034,2070,0.982608696
2018-08,Queens,1,LCL/LTD,Q28,1243,1288,0.965062112
2018-08,Queens,1,LCL/LTD,Q29,731,782,0.934782609
2018-08,Queens,1,LCL/LTD,Q3,758,736,1.029891304
2018-08,Queens,1,LCL/LTD,Q30,824,851,0.96827262
2018-08,Queens,1,LCL/LTD,Q31,527,552,0.954710145
2018-08,Queens,1,LCL/LTD,Q32,722,736,0.980978261
2018-08,Queens,1,LCL/LTD,Q33,993,1014,0.979289941
2018-08,Queens,1,LCL/LTD,Q34,638,667,0.956521739
2018-08,Queens,1,LCL/LTD,Q35,631,644,0.979813665
2018-08,Queens,1,LCL/LTD,Q36,1320,1380,0.956521739
2018-08,Queens,1,LCL/LTD,Q37,1187,1288,0.921583851
2018-08,Queens,1,LCL/LTD,Q38,540,552,0.97826087
2018-08,Queens,1,LCL/LTD,Q39,967,990,0.976767677
2018-08,Queens,1,LCL/LTD,Q4,1279,1288,0.993012422
2018-08,Queens,1,LCL/LTD,Q40,943,966,0.976190476
2018-08,Queens,1,LCL/LTD,Q41,774,782,0.989769821
2018-08,Queens,1,LCL/LTD,Q42,461,460,1.002173913
2018-08,Queens,1,LCL/LTD,Q43,2147,2162,0.99306198
2018-08,Queens,1,LCL/LTD,Q46,2610,2668,0.97826087
2018-08,Queens,1,LCL/LTD,Q47,792,782,1.012787724
2018-08,Queens,1,LCL/LTD,Q48,444,414,1.072463768
2018-08,Queens,1,LCL/LTD,Q49,1728,1794,0.963210702
2018-08,Queens,1,LCL/LTD,Q5,1490,1495,0.996655518
2018-08,Queens,1,LCL/LTD,Q50,468,460,1.017391304
2018-08,Queens,1,LCL/LTD,Q54,564,598,0.943143813
2018-08,Queens,1,LCL/LTD,Q55,955,966,0.988612836
2018-08,Queens,1,LCL/LTD,Q56,579,575,1.006956522
2018-08,Queens,1,LCL/LTD,Q58,1648,1679,0.981536629
2018-08,Queens,1,LCL/LTD,Q59,584,598,0.976588629
2018-08,Queens,1,LCL/LTD,Q6,2071,2162,0.957909343
2018-08,Queens,1,LCL/LTD,Q60,658,667,0.986506747
2018-08,Queens,1,LCL/LTD,Q64,2017,2139,0.942964002
2018-08,Queens,1,LCL/LTD,Q65,1362,1357,1.003684598
2018-08,Queens,1,LCL/LTD,Q66,1194,1288,0.927018634
2018-08,Queens,1,LCL/LTD,Q67,569,575,0.989565217
2018-08,Queens,1,LCL/LTD,Q69,933,966,0.965838509
2018-08,Queens,1,LCL/LTD,Q7,666,690,0.965217391
2018-08,Queens,1,LCL/LTD,Q72,522,506,1.031620553
2018-08,Queens,1,LCL/LTD,Q76,496,506,0.980237154
2018-08,Queens,1,LCL/LTD,Q77,518,529,0.979206049
2018-08,Queens,1,LCL/LTD,Q8,989,966,1.023809524
2018-08,Queens,1,LCL/LTD,Q83,1531,1564,0.978900256
2018-08,Queens,1,LCL/LTD,Q84,743,759,0.978919631
2018-08,Queens,1,LCL/LTD,Q85,1562,1587,0.984247007
2018-08,Queens,1,LCL/LTD,Q88,793,805,0.985093168
2018-08,Queens,1,LCL/LTD,Q9,928,920,1.008695652
2018-08,Queens,2,LCL/LTD,Q1,141,140,1.007142857
2018-08,Queens,2,LCL/LTD,Q10,286,292,0.979452055
2018-08,Queens,2,LCL/LTD,Q100,177,184,0.961956522
2018-08,Queens,2,LCL/LTD,Q101,91,92,0.989130435
2018-08,Queens,2,LCL/LTD,Q102,76,80,0.95
2018-08,Queens,2,LCL/LTD,Q103,72,72,1
2018-08,Queens,2,LCL/LTD,Q104,64,64,1
2018-08,Queens,2,LCL/LTD,Q11,80,80,1
2018-08,Queens,2,LCL/LTD,Q110,150,152,0.986842105
2018-08,Queens,2,LCL/LTD,Q111,319,332,0.960843373
2018-08,Queens,2,LCL/LTD,Q112,118,120,0.983333333
2018-08,Queens,2,LCL/LTD,Q113,71,76,0.934210526
2018-08,Queens,2,LCL/LTD,Q114,100,104,0.961538462
2018-08,Queens,2,LCL/LTD,Q12,244,256,0.953125
2018-08,Queens,2,LCL/LTD,Q13,177,168,1.053571429
2018-08,Queens,2,LCL/LTD,Q15,64,64,1
2018-08,Queens,2,LCL/LTD,Q15A,63,64,0.984375
2018-08,Queens,2,LCL/LTD,Q16,107,108,0.990740741
2018-08,Queens,2,LCL/LTD,Q17,335,336,0.99702381
2018-08,Queens,2,LCL/LTD,Q18,113,116,0.974137931
2018-08,Queens,2,LCL/LTD,Q19,71,76,0.934210526
2018-08,Queens,2,LCL/LTD,Q2,152,152,1
2018-08,Queens,2,LCL/LTD,Q20A,169,168,1.005952381
2018-08,Queens,2,LCL/LTD,Q21,79,80,0.9875
2018-08,Queens,2,LCL/LTD,Q22,186,192,0.96875
2018-08,Queens,2,LCL/LTD,Q23,191,196,0.974489796
2018-08,Queens,2,LCL/LTD,Q24,152,160,0.95
2018-08,Queens,2,LCL/LTD,Q25,166,160,1.0375
2018-08,Queens,2,LCL/LTD,Q27,353,352,1.002840909
2018-08,Queens,2,LCL/LTD,Q28,179,184,0.972826087
2018-08,Queens,2,LCL/LTD,Q29,134,136,0.985294118
2018-08,Queens,2,LCL/LTD,Q3,122,124,0.983870968
2018-08,Queens,2,LCL/LTD,Q30,138,144,0.958333333
2018-08,Queens,2,LCL/LTD,Q31,60,60,1
2018-08,Queens,2,LCL/LTD,Q32,214,212,1.009433962
2018-08,Queens,2,LCL/LTD,Q33,156,160,0.975
2018-08,Queens,2,LCL/LTD,Q35,269,276,0.974637681
2018-08,Queens,2,LCL/LTD,Q36,112,116,0.965517241
2018-08,Queens,2,LCL/LTD,Q37,114,120,0.95
2018-08,Queens,2,LCL/LTD,Q38,80,80,1
2018-08,Queens,2,LCL/LTD,Q39,94,92,1.02173913
2018-08,Queens,2,LCL/LTD,Q4,182,176,1.034090909
2018-08,Queens,2,LCL/LTD,Q40,120,120,1
2018-08,Queens,2,LCL/LTD,Q41,106,108,0.981481481
2018-08,Queens,2,LCL/LTD,Q43,189,192,0.984375
2018-08,Queens,2,LCL/LTD,Q46,283,300,0.943333333
2018-08,Queens,2,LCL/LTD,Q47,98,96,1.020833333
2018-08,Queens,2,LCL/LTD,Q48,116,116,1
2018-08,Queens,2,LCL/LTD,Q49,203,208,0.975961538
2018-08,Queens,2,LCL/LTD,Q5,222,232,0.956896552
2018-08,Queens,2,LCL/LTD,Q50,79,80,0.9875
2018-08,Queens,2,LCL/LTD,Q54,112,120,0.933333333
2018-08,Queens,2,LCL/LTD,Q55,146,148,0.986486486
2018-08,Queens,2,LCL/LTD,Q56,149,148,1.006756757
2018-08,Queens,2,LCL/LTD,Q58,409,424,0.964622642
2018-08,Queens,2,LCL/LTD,Q59,147,148,0.993243243
2018-08,Queens,2,LCL/LTD,Q6,202,204,0.990196078
2018-08,Queens,2,LCL/LTD,Q60,168,172,0.976744186
2018-08,Queens,2,LCL/LTD,Q64,183,184,0.994565217
2018-08,Queens,2,LCL/LTD,Q65,192,192,1
2018-08,Queens,2,LCL/LTD,Q66,192,200,0.96
2018-08,Queens,2,LCL/LTD,Q67,32,32,1
2018-08,Queens,2,LCL/LTD,Q69,126,128,0.984375
2018-08,Queens,2,LCL/LTD,Q7,95,96,0.989583333
2018-08,Queens,2,LCL/LTD,Q72,95,92,1.032608696
2018-08,Queens,2,LCL/LTD,Q76,71,72,0.986111111
2018-08,Queens,2,LCL/LTD,Q77,93,92,1.010869565
2018-08,Queens,2,LCL/LTD,Q8,157,160,0.98125
2018-08,Queens,2,LCL/LTD,Q83,210,208,1.009615385
2018-08,Queens,2,LCL/LTD,Q84,113,116,0.974137931
2018-08,Queens,2,LCL/LTD,Q85,206,216,0.953703704
2018-08,Queens,2,LCL/LTD,Q88,147,152,0.967105263
2018-08,Queens,2,LCL/LTD,Q9,123,132,0.931818182
2018-08,Queens,1,SBS,SBS44,1068,1058,1.009451796
2018-08,Queens,1,SBS,SBS52,918,897,1.023411371
2018-08,Queens,1,SBS,SBS53,1699,1702,0.998237368
2018-08,Queens,1,SBS,SBS70,798,808,0.987623762
